event_id,item,event_item,total,note
22502,"Plastic film remnants (bits of plastic bag, wrap etc)","22502 Plastic film remnants (bits of plastic bag, wrap etc)",36,
22502,"Plastic packaging food (wrap, packets, containers)","22502 Plastic packaging food (wrap, packets, containers)",22,"13 x confectionery, 4 x Mentos, 1 x takeaway, 2 x straw wrappers, 2 x other food package"
22502,Plastic vehicle parts,22502 Plastic vehicle parts,1,
22502,Plastic wrap non food (bubble wrap etc),22502 Plastic wrap non food (bubble wrap etc),14,12 x plastic cigarette pack wrap
22502,"Sanitary (tissues, nappies, condoms, cotton buds)","22502 Sanitary (tissues, nappies, condoms, cotton buds)",1,1 x cotton bud stick
22503,"Appliances, electronics & batteries","22503 Appliances, electronics & batteries",1,
22503,Cable ties & plastic fasteners,22503 Cable ties & plastic fasteners,2,
22503,Cigarette butts & filters,22503 Cigarette butts & filters,41,
22503,Foam insulation & packaging (whole and remnants),22503 Foam insulation & packaging (whole and remnants),6,
22503,"Foil wrappers, packets, bladders & alfoil","22503 Foil wrappers, packets, bladders & alfoil",15,
22503,Food scraps,22503 Food scraps,7,
22503,Glass or ceramic broken,22503 Glass or ceramic broken,1,
22503,"Lids & tops, pump spray, flow restrictor & similar","22503 Lids & tops, pump spray, flow restrictor & similar",2,
22503,"Miscellaneous paper, labels & tickets","22503 Miscellaneous paper, labels & tickets",12,"11 x paper remnants, 1 x miscellaneous paper"
22503,Occupational health & safety items,22503 Occupational health & safety items,1,
22503,"Packaging accessories (seals, reels, spools, handles)","22503 Packaging accessories (seals, reels, spools, handles)",2,
22503,Paper & cardboard packaging,22503 Paper & cardboard packaging,1,1 x cardboard cigarette pack
22503,"Plastic bags supermarket, garbage, dog poo, ice","22503 Plastic bags supermarket, garbage, dog poo, ice",5,"1 x ziplock bag, 2 x fruit and vege bag, 2 x other plastic bag"
22503,Plastic bits & pieces hard & solid,22503 Plastic bits & pieces hard & solid,1,
22503,"Plastic ceremonial & festive (wreaths, flowers)","22503 Plastic ceremonial & festive (wreaths, flowers)",1,
22503,"Plastic film remnants (bits of plastic bag, wrap etc)","22503 Plastic film remnants (bits of plastic bag, wrap etc)",34,
22503,"Plastic packaging food (wrap, packets, containers)","22503 Plastic packaging food (wrap, packets, containers)",37,"28 x confectionery, 4 x Mentos, 2 x Seven Eleven straw wrappers, 2 x straw wrappers, 1 x other food package"
22503,Plastic wrap non food (bubble wrap etc),22503 Plastic wrap non food (bubble wrap etc),45,41 x plastic cigarette pack wrap
22503,Recreation & outdoor equipment,22503 Recreation & outdoor equipment,1,
22503,"Rubber balloons, balls & toys, elastic straps & bands","22503 Rubber balloons, balls & toys, elastic straps & bands",1,1 x rubber band
22503,"Tape adhesive, electrical, duct, hazard marker & rolls","22503 Tape adhesive, electrical, duct, hazard marker & rolls",1,
22503,"Toys, party poppers, ribbons, clips & similar","22503 Toys, party poppers, ribbons, clips & similar",3,1 x confetti/glitter
22505,Cigarette butts & filters,22505 Cigarette butts & filters,169,
22505,Foam insulation & packaging (whole and remnants),22505 Foam insulation & packaging (whole and remnants),3,
22505,"Foil wrappers, packets, bladders & alfoil","22505 Foil wrappers, packets, bladders & alfoil",21,
22505,"Metal bottle caps, lids & pull tabs","22505 Metal bottle caps, lids & pull tabs",2,
22505,Metal scrap & remnants,22505 Metal scrap & remnants,1,
22505,"Miscellaneous paper, labels & tickets","22505 Miscellaneous paper, labels & tickets",30,"7 x paper receipts, 22 x paper remnants, 1 x miscellaneous paper"
22505,"Packaging accessories (seals, reels, spools, handles)","22505 Packaging accessories (seals, reels, spools, handles)",2,
22505,Paper & cardboard packaging,22505 Paper & cardboard packaging,8,"1 x Seven Eleven coffee cup, 4 x takeaway, 1 x McDonalds, 2 x cardboard cigarette pack"
22505,"Plastic bags supermarket, garbage, dog poo, ice","22505 Plastic bags supermarket, garbage, dog poo, ice",2,2 x fruit and vege bags
22505,Plastic bits & pieces hard & solid,22505 Plastic bits & pieces hard & solid,1,
22505,"Plastic drink bottles (water, juice, milk, soft drink)","22505 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Nu waterbottle
22505,"Plastic film remnants (bits of plastic bag, wrap etc)","22505 Plastic film remnants (bits of plastic bag, wrap etc)",36,
22505,Plastic wrap non food (bubble wrap etc),22505 Plastic wrap non food (bubble wrap etc),55,55 x plastic cigarette pack wrap
22505,"Rubber balloons, balls & toys, elastic straps & bands","22505 Rubber balloons, balls & toys, elastic straps & bands",1,1 x rubber band
22505,"Sanitary (tissues, nappies, condoms, cotton buds)","22505 Sanitary (tissues, nappies, condoms, cotton buds)",3,
22505,"Straws, confection sticks, cups, plates & cutlery","22505 Straws, confection sticks, cups, plates & cutlery",2,"1 x McDonalds straw, 1 x straw"
22505,"Tape adhesive, electrical, duct, hazard marker & rolls","22505 Tape adhesive, electrical, duct, hazard marker & rolls",1,
22506,Cigarette butts & filters,22506 Cigarette butts & filters,1,
22506,"Foam cups, food packs & trays","22506 Foam cups, food packs & trays",1,
22506,"Miscellaneous paper, labels & tickets","22506 Miscellaneous paper, labels & tickets",3,"2 x paper receipts, 1 x lotto ticket"
22506,Occupational health & safety items,22506 Occupational health & safety items,1,
22506,"Plastic bags supermarket, garbage, dog poo, ice","22506 Plastic bags supermarket, garbage, dog poo, ice",1,1 x ziplock bag
22506,"Plastic packaging food (wrap, packets, containers)","22506 Plastic packaging food (wrap, packets, containers)",10,"8 x confectionery, 1 x Coles banana bread slice, 1 x takeaway"
22506,"Sanitary (tissues, nappies, condoms, cotton buds)","22506 Sanitary (tissues, nappies, condoms, cotton buds)",3,
22506,"Straws, confection sticks, cups, plates & cutlery","22506 Straws, confection sticks, cups, plates & cutlery",1,1 x straw
22514,Cigarette butts & filters,22514 Cigarette butts & filters,55,
22514,Foam insulation & packaging (whole and remnants),22514 Foam insulation & packaging (whole and remnants),1,
22514,"Foil wrappers, packets, bladders & alfoil","22514 Foil wrappers, packets, bladders & alfoil",5,
22514,"Miscellaneous paper, labels & tickets","22514 Miscellaneous paper, labels & tickets",19,"1 x paper receipt, 17 x paper remnants, 1 x miscellaneous paper"
22514,"Packaging accessories (seals, reels, spools, handles)","22514 Packaging accessories (seals, reels, spools, handles)",1,
22514,"Plastic film remnants (bits of plastic bag, wrap etc)","22514 Plastic film remnants (bits of plastic bag, wrap etc)",10,
22514,Plastic first aid materials & equipment (band aids),22514 Plastic first aid materials & equipment (band aids),1,
22514,"Plastic packaging food (wrap, packets, containers)","22514 Plastic packaging food (wrap, packets, containers)",22,"13 x confectionery, 5 x Mentos, 1 x takeaway, 1 x straw wrapper, 1 x Nu waterbottle label, 1 x other food package"
22514,Plastic wrap non food (bubble wrap etc),22514 Plastic wrap non food (bubble wrap etc),10,10 x plastic cigarette pack wrap
22514,"Sanitary (tissues, nappies, condoms, cotton buds)","22514 Sanitary (tissues, nappies, condoms, cotton buds)",4,
22514,"Straws, confection sticks, cups, plates & cutlery","22514 Straws, confection sticks, cups, plates & cutlery",2,"1 x straw, 1 x lollipop stick"
22514,"Tape adhesive, electrical, duct, hazard marker & rolls","22514 Tape adhesive, electrical, duct, hazard marker & rolls",2,
22514,"Toys, party poppers, ribbons, clips & similar","22514 Toys, party poppers, ribbons, clips & similar",1,1 x ribbon
22515,Aluminium cans,22515 Aluminium cans,1,1 x Fanta
22515,Bleach & cleaner bottles,22515 Bleach & cleaner bottles,1,1 x Ultra dishwashing liquid
22515,Cigarette butts & filters,22515 Cigarette butts & filters,13,
22515,"Lids & tops, pump spray, flow restrictor & similar","22515 Lids & tops, pump spray, flow restrictor & similar",1,
22515,"Miscellaneous paper, labels & tickets","22515 Miscellaneous paper, labels & tickets",8,8 x paper remnants 
22515,Personal care & pharmaceutical packaging,22515 Personal care & pharmaceutical packaging,2,"1 x Nivea men, 1 x Coles mint fresh mouth rinse"
22515,"Personal effects (wallets, money, keys, jewellery)","22515 Personal effects (wallets, money, keys, jewellery)",1,
22515,"Plastic drink bottles (water, juice, milk, soft drink)","22515 Plastic drink bottles (water, juice, milk, soft drink)",2,1 x Coles waterbottle
22515,"Plastic packaging food (wrap, packets, containers)","22515 Plastic packaging food (wrap, packets, containers)",8,"4 x confectionery, 4 x Mentos"
22515,"Processed timber, pallets & other wood","22515 Processed timber, pallets & other wood",1,
22515,"Toothbrushes, brushes & combs, hair ties etc","22515 Toothbrushes, brushes & combs, hair ties etc",4,
22515,"Toys, party poppers, ribbons, clips & similar","22515 Toys, party poppers, ribbons, clips & similar",1,
22516,Aluminium cans,22516 Aluminium cans,1,1 x VB
22516,Cigarette butts & filters,22516 Cigarette butts & filters,7,
22516,"Foil wrappers, packets, bladders & alfoil","22516 Foil wrappers, packets, bladders & alfoil",4,
22516,"Metal bottle caps, lids & pull tabs","22516 Metal bottle caps, lids & pull tabs",2,
22516,"Miscellaneous paper, labels & tickets","22516 Miscellaneous paper, labels & tickets",4,4 x paper remnants
22516,"Packaging accessories (seals, reels, spools, handles)","22516 Packaging accessories (seals, reels, spools, handles)",1,
22516,Paper & cardboard packaging,22516 Paper & cardboard packaging,2,"1 x KFC, 1 x McDonalds"
22516,"Plastic bags supermarket, garbage, dog poo, ice","22516 Plastic bags supermarket, garbage, dog poo, ice",1,1 x ziplock bag
22516,Plastic bits & pieces hard & solid,22516 Plastic bits & pieces hard & solid,1,
22516,"Plastic film remnants (bits of plastic bag, wrap etc)","22516 Plastic film remnants (bits of plastic bag, wrap etc)",7,
22516,"Plastic packaging food (wrap, packets, containers)","22516 Plastic packaging food (wrap, packets, containers)",15,"11 x confectionery, 2 x Mentos, 1 x McDonalds, 1 x straw wrapper"
22516,Plastic wrap non food (bubble wrap etc),22516 Plastic wrap non food (bubble wrap etc),17,17 x plastic cigarette pack wrap
22516,Remnants burnt plastic,22516 Remnants burnt plastic,1,
22516,"Straws, confection sticks, cups, plates & cutlery","22516 Straws, confection sticks, cups, plates & cutlery",5,"1 x McDonalds straw, 4 x straw"
22517,Cable ties & plastic fasteners,22517 Cable ties & plastic fasteners,1,
22517,Cigarette butts & filters,22517 Cigarette butts & filters,6,
22517,Foam insulation & packaging (whole and remnants),22517 Foam insulation & packaging (whole and remnants),19,
22517,"Lids & tops, pump spray, flow restrictor & similar","22517 Lids & tops, pump spray, flow restrictor & similar",1,
22517,"Metal bottle caps, lids & pull tabs","22517 Metal bottle caps, lids & pull tabs",1,
22517,"Miscellaneous paper, labels & tickets","22517 Miscellaneous paper, labels & tickets",6,"4 x paper receipts, 2 x miscellaneous paper"
22517,"Packaging accessories (seals, reels, spools, handles)","22517 Packaging accessories (seals, reels, spools, handles)",1,
22517,"Plastic drink bottles (water, juice, milk, soft drink)","22517 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Nu waterbottle
22517,"Plastic film remnants (bits of plastic bag, wrap etc)","22517 Plastic film remnants (bits of plastic bag, wrap etc)",9,
22517,"Plastic packaging food (wrap, packets, containers)","22517 Plastic packaging food (wrap, packets, containers)",5,"1 x confectionery, 1 x coffee cup lids, 3 x other food package"
22517,Pollution Rating,22517 Pollution Rating,0,1290 plastic resin pellets removed from trap
22517,Rubber remnants,22517 Rubber remnants,1,
22517,"Sanitary (tissues, nappies, condoms, cotton buds)","22517 Sanitary (tissues, nappies, condoms, cotton buds)",1,
22517,"Straws, confection sticks, cups, plates & cutlery","22517 Straws, confection sticks, cups, plates & cutlery",1,1 x McDonalds straw
22517,"Tape adhesive, electrical, duct, hazard marker & rolls","22517 Tape adhesive, electrical, duct, hazard marker & rolls",1,
22518,Aluminium cans,22518 Aluminium cans,1,1 x Red Bull
22518,"Binding, thread, string & cord (natural fibre)","22518 Binding, thread, string & cord (natural fibre)",2,
22518,Cigarette butts & filters,22518 Cigarette butts & filters,7,
22518,"Cloth, clothing, hats & towels","22518 Cloth, clothing, hats & towels",1,
22518,"Foil wrappers, packets, bladders & alfoil","22518 Foil wrappers, packets, bladders & alfoil",3,
22518,Glass jars & sauce bottles,22518 Glass jars & sauce bottles,1,
22518,Occupational health & safety items,22518 Occupational health & safety items,4,
22518,"Pens, markers & other plastic stationary","22518 Pens, markers & other plastic stationary",1,1 x CD
22518,"Plastic film remnants (bits of plastic bag, wrap etc)","22518 Plastic film remnants (bits of plastic bag, wrap etc)",3,
22518,"Plastic packaging food (wrap, packets, containers)","22518 Plastic packaging food (wrap, packets, containers)",9,"3 x confectionery, 5 x takeaway, 1 x McDonalds"
22518,Plastic wrap non food (bubble wrap etc),22518 Plastic wrap non food (bubble wrap etc),1,1 x plastic cigarette pack wrap
22518,Pollution Rating,22518 Pollution Rating,0,15 plastic resin pellets removed from trap
22518,"Processed timber, pallets & other wood","22518 Processed timber, pallets & other wood",1,
22518,"Rubber balloons, balls & toys, elastic straps & bands","22518 Rubber balloons, balls & toys, elastic straps & bands",2,"1 x rubber toy, 1 x rubber band"
22518,"Straws, confection sticks, cups, plates & cutlery","22518 Straws, confection sticks, cups, plates & cutlery",1,1 x McDonalds straw
22519,Cigarette butts & filters,22519 Cigarette butts & filters,5,
22519,Foam insulation & packaging (whole and remnants),22519 Foam insulation & packaging (whole and remnants),20,
22519,Foam sponge sheeting (mattress & similar),22519 Foam sponge sheeting (mattress & similar),1,
22519,"Lids & tops, pump spray, flow restrictor & similar","22519 Lids & tops, pump spray, flow restrictor & similar",1,
22519,"Miscellaneous paper, labels & tickets","22519 Miscellaneous paper, labels & tickets",6,6 x paper remnants
22519,"Plastic bags supermarket, garbage, dog poo, ice","22519 Plastic bags supermarket, garbage, dog poo, ice",1,1 x ziplock bag
22519,Plastic bits & pieces hard & solid,22519 Plastic bits & pieces hard & solid,7,
22519,"Plastic drink bottles (water, juice, milk, soft drink)","22519 Plastic drink bottles (water, juice, milk, soft drink)",1,1 x Cool Ridge waterbottle
22519,"Plastic film remnants (bits of plastic bag, wrap etc)","22519 Plastic film remnants (bits of plastic bag, wrap etc)",11,
